"path","qualified_name","line","end_line","kind","source_sha256","disposition"
"services/execution_sidecar/bitcoin_adapter.py","BitcoinSpotAdapter._resolve_operation_intents","578","707","function","90e6cf38043c6e91385c8d4e482ceda51240eef698f32b795fd35aa7c4c09939","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/bitcoin_adapter.py","BitcoinSpotAdapter._pause","709","715","function","25a25ae946a98a94a52f1055655a2c0468552c21e3edab7b882a318608ecc73b","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/bitcoin_adapter.py","BitcoinSpotAdapter.start","718","739","function","0159683fd0fdcec9f404dc485f952ba81964e35e9c9d7e9edd9cbafe1440aeac","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/bitcoin_adapter.py","BitcoinSpotAdapter.set_enabled","741","752","function","aa414fe73b229b4c89602a36ea205b17601cf9ca03371f10746c1547f7f253be","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/bitcoin_adapter.py","BitcoinSpotAdapter.submit","754","807","function","d8b28682cd5adf5606414665e8a30ee6ca5a2eb3fac686f402be4d1f607ca431","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/bitcoin_adapter.py","BitcoinSpotAdapter._on_order_update","810","821","function","f8a3e4e02ac631a6890785dc1bb4de38573684b71c0938fc279e7cd4fda8afa2","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/bitcoin_adapter.py","BitcoinSpotAdapter._on_list_update","823","828","function","19e7740aa7d46da4933c23b03c9d5a2a96e6ebe7ab57b0282cccc4739adf7fc4","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/bitcoin_adapter.py","BitcoinSpotAdapter._on_resync","830","834","function","6393e8ced46ee1908aa683a3941bf07ff43e5c1e82988884a12ccd6dfd5d3432","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/bitcoin_adapter.py","BitcoinSpotAdapter._durable_protection_is_open","837","845","function","fbe46e09395983b4069238f35721cdbc863cad980f24544281dcc5b21ff9b9f4","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/bitcoin_adapter.py","BitcoinSpotAdapter._cancel_entry_list","847","879","function","50218a0b70020f84b7dac9006a8c76fa4a9cdde00662c5cf2e38d7c062ab94cd","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/bitcoin_adapter.py","BitcoinSpotAdapter._place_partial_protection","881","961","function","10db4b49f6fae8b449c84d2ed6d14ce9f756514891923fc196182abb41999058","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/bitcoin_adapter.py","BitcoinSpotAdapter._expire_stale_entry","963","1013","function","255f0af5ec548d840833ac73e78973783660ec820099078d45a637d000887ca0","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/bitcoin_adapter.py","BitcoinSpotAdapter.tick","1015","1042","function","9e2d8d36e639e73a101fbd92efe22ebec98a8e102c07aedf86b769802f108ed8","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/bitcoin_adapter.py","BitcoinSpotAdapter._cancel_protection","1045","1113","function","03b4766a5bf653c788d32c531e99d9a5a2ec231a5328f271975c413e83f4b8fd","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/bitcoin_adapter.py","BitcoinSpotAdapter.convert","1115","1215","function","6cf29fd46ce4902c69c3cfc722d394ee733a7408f7a8fc420febfec3c274ee8c","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/bitcoin_adapter.py","BitcoinSpotAdapter.maybe_auto_manage","1217","1249","function","144cda99a1b56e0bc656cebac1bedd68eff8bda580bc6c71cc4b47b76383c1e6","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/bitcoin_adapter.py","BitcoinSpotAdapter._reconciled_ownership","1252","1354","function","f18c0808395c7ce627952a267b99c2a4ac20bcb6a0aef7271efac1f0c3119661","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/bitcoin_adapter.py","BitcoinSpotAdapter._refresh_durable_exchange_state","1356","1418","function","f0a82ba325cb60ae4e71b31c223d57b7cb6feab095bf06f280ba030d3d4155f6","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/bitcoin_adapter.py","BitcoinSpotAdapter.verified_reconcile","1420","1502","function","e74a65c7d7f94c3cd1dee12b801e9cc2d5d7072fa8b4c172999cbea0c26cacfe","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/bitcoin_adapter.py","BitcoinSpotAdapter.reconcile","1504","1505","function","fa681431869f939343ea7726d4364e75572ce8ede0078c3adb74a70a3d4789f9","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/bitcoin_adapter.py","BitcoinSpotAdapter.verify_flat_for_switch","1507","1547","function","7b2e1bc88bbe6b005d27b2346ba97e6f661aa510e4eea3a893728c404e4c4fc1","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/bitcoin_adapter.py","BitcoinSpotAdapter.validate_pair","1549","1557","function","459eae58567cc3adc0e2394f7ec5c93c63cbc11f319eb7471b1bb2663a13afa3","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/bitcoin_adapter.py","BitcoinSpotAdapter.validate_pair_funding","1559","1587","function","a6bf3b2bf7b0534ec79b22475f02bec58af9aace0208b175c0588ab8be19cf36","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/bitcoin_adapter.py","BitcoinSpotAdapter.emergency_exit","1589","1663","function","62066cf673a5cb0a2a777e0cd719dd26f403ed428c7f60c6e4bda91b8600e23b","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/bitcoin_adapter.py","BitcoinSpotAdapter.status","1665","1670","function","07823ea73d73e592e6c20f85ee2a43700b4dd71aaf4cb6580cdd0f99f532950e","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/bitcoin_adapter.py","BitcoinSpotAdapter.positions","1672","1673","function","2fba889d4f429c1dfd2a60e9ce00176f68cd9deab19212270bdc80284e9c9886","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/bitcoin_adapter.py","BitcoinSpotAdapter.balance","1675","1680","function","dde7d22e7c473c48a046a2577b89581e8d00c3c469318a37bab2d52fef41db00","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/bitcoin_adapter.py","BitcoinSpotAdapter.profit","1682","1684","function","ba225bf5f67cb54bd8f8b69cd75063c9adbf7db0cbac85b50445de12b061a648","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/bitcoin_adapter.py","BitcoinSpotAdapter.restart_user_stream","1686","1694","function","1746901fedda7a87b9b601d34f73848674a2460ad35937e443e7e2e9341bc95e","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/bitcoin_adapter.py","BitcoinSpotAdapter.set_size","1696","1706","function","c8f00dbfd474700a1db9e721144c763f91683ad83aade91583a2f8a99c4c7b23","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/bitcoin_adapter.py","BitcoinSpotAdapter.set_max","1708","1710","function","25f22282a61b5e51bce27d8eeade6047450fbbfff8e30756442b75b2f67a0cc6","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/client_ids.py","ClientOrderIds.__init__","14","20","function","5861b57849d6db61f42f7b91c210d9d8d7b95f0625f5b7c3ffb1fac44acc09e2","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/client_ids.py","ClientOrderIds.new","22","33","function","aca6d1f5b5c6d3b3fc10774af74a0fa92c87188f3e063db38b402cf92ac0f265","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/client_ids.py","looks_owned","36","38","function","f85e42b7bffd85d625584f8180292b3504ac6758de1b632ca112cc78d23d0a33","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/filters.py","OrderLeg.__post_init__","49","52","function","468c934e826bec800605a27bd48545a3dc3c6fe2b383b5f6d1f4d497dc6a17af","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/filters.py","legs_from_request","55","107","function","1f7c1afc24e2cbcb3d5c4fde514e20aaeecc1737e973440baff51588555f598c","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/filters.py","SpotFilterValidator.__init__","111","116","function","b5e3f53d27470edbdac4fe0bcbaff4d8ff87aed976064d75721890b2177d4c88","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/filters.py","SpotFilterValidator._symbol_entry","119","133","function","71d9865a175fdb705f90951b490b54f058d6b8afeb552813ad0b8789071c3dad","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/filters.py","SpotFilterValidator._reference_price","135","140","function","e2d9d49d8303158b66e8a59973c57241e812e0264709ed1ee291c7451ee8dd1e","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/filters.py","SpotFilterValidator._fallback_reference_price","142","158","function","0421f84a59f19c11df8e437d199f4102b1684604f4c2f463fef74f7f069eb921","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/filters.py","SpotFilterValidator._official_reference_price","160","176","function","cfb8a480677f30c713c53a10efc4fa79db4e7e971a4fbc4db484ad4cab06eae7","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/filters.py","SpotFilterValidator._price_range_rule","178","248","function","c00e3d189584702626f95089297fb4145847c39c12e82932724cd54522de906b","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/filters.py","SpotFilterValidator._dec","252","256","function","d3c98a310a9f3a86d18ad7d651e3c5a5ac4a9554901c89ab1dd2bcd7f021c5fa","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/filters.py","SpotFilterValidator.validate_replacement","258","451","function","16f7a153bfbfb51982f6e630d10492de11ec27ecf5a1538a07eaf8702bbc16a6","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/live_evidence.py","evidence_path","43","44","function","8a168c1faa4f826d4e09b8c77657b3b5ae4c45907486e132ea18d3cf5dae2317","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/live_evidence.py","_boolean","47","51","function","d2c02f60a93dc78206ca45294485afd7b6441c458a7f4a922652d37f0254b773","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/live_evidence.py","_number_text","54","61","function","7c057b78f477f5cc399d7b1f82c8c520c6c6613fd23b30b07d893f0f88f20187","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/live_evidence.py","runtime_risk_policy","64","115","function","0bf8a3835fe1f8d8e6ed28686a5b7939a1cdfdf11505e6e8cbd9846c84969c6d","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/live_evidence.py","risk_policy_sha256","118","121","function","c39d23db4569cd3470f4dfed55e79c3a986b16a87dfb350b097b52e265027bce","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/live_evidence.py","_backtest_root","124","125","function","93ba90f136c742158ad4ac86e9cebc0898fc9a54af79a8813487ab291b2c8be3","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/live_evidence.py","_safe_backtest_target","128","140","function","02966d29c856cc83538d82268f75a2fd6aa3e3fcc10aa61735aa9518c9601a9d","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/live_evidence.py","_read_result_document","143","192","function","0bdc80d10a1796872fe65c3e6bbc798f466774b52bd8410d0eac2fbff2594449","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/live_evidence.py","_finite","195","202","function","6e0cda9f44b554f70b4f00810404660c165d0b4ee7be27d07e06413827513d64","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/live_evidence.py","verified_backtest","205","299","function","34b8c1ef2213b740dd22dedd074d3008a23908d9cdf6e7d3c3c1e3ccca7a010c","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/live_evidence.py","verify_live_evidence","302","345","function","6bc90f2e90049ee67a18c68ee64d185cbfed600d5d3b59214fcaafdb4d81311a","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/main.py","notify","56","58","function","2238ab6241ba16227141f9143e32ecbe897ca78b984463a8d6a97eb6cbd7fb98","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/main.py","_safe_command_id","61","63","function","7bf4ec40d7509d2fb770e1db0a610d237b3a428367eb6b5ae0e55336f05fc4d9","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/main.py","_active_symbol","66","71","function","740c284fa50af6fbfe4e12f541cfe004d9282abd62267461e7e9090a213421d9","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/main.py","_disarm","74","87","function","5416a4ee3d52da78fc148604cbb8dc1aeca1833b5c12bc8cf7a61fa179a389d9","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/main.py","freqtrade_pair_ready","90","134","function","9d1044d30b3d2a5dc2cac4a2ec8804d19023e5c8ddb63c171649d1b0793038a7","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/main.py","_write_command_result","137","143","function","78543f6e0a17e2f9e6889eab0e2358f88a7fff4147c61bbff8d578d9f81014f8","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/main.py","process_command","146","353","function","6a94ed57c4f7f4bbce43d4e0391020498ba77c6f4df830d626994217071cf4a8","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/main.py","_capture_live_evidence_lease","356","376","function","458d1350f84b810e8b27283d9eb1fa1ddb8b3f14bfb88e7077e906addd59374c","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/main.py","enforce_live_evidence_lease","379","424","function","7a609230862256572191b5bc7bdd8e459a0cbcb86dcdefa716b8f42405c49f28","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/main.py","live_interlock","427","478","function","1e4229be61477db09c25c6d7009663ba2643ed6a40fff8790182821a4bd73cca","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/main.py","main","481","652","function","06d529fac5282c68af9f94a3121f2c72498b8cd096b5df23c774b7c3ed906236","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/order_manager.py","OrderManager.__init__","24","36","function","055a9a969b8e2c50501671654a9252781907477585f308cf2ae726bf64f95400","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/order_manager.py","OrderManager._flow_gate","38","60","function","5a3a4065aff38755c3338c5bddd9fa4b0a88f7d15f7f3d8b2b69d43962e54ac3","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/order_manager.py","OrderManager.process_signal","62","141","function","76de00ba134202ab82558e4cdb6c232192fbc9be72277a71558048f7e13a2ddc","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/order_manager.py","OrderManager._pause","143","149","function","22045a340db8e3666d150631bc0b022217aaf342c2f30610b0bc989c90cc1f9f","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/order_manager.py","OrderManager.move","152","159","function","6dc5d2d0cddae4ec8e581993bb8ef18bf37eee520efc6eb046469f6d4f5f3a20","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/order_manager.py","OrderManager.reject","161","167","function","d6e65435bc24a8b8679a858c2f8d030cf8c0bb962a15cd68efa0d48dfd1377af","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/package_mode.py","load_package_mode","15","27","function","bed1838d9d30743862f4439be9b38ed6e71cb4acae81e6e42c04c67c709cc6b5","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/package_mode.py","enforce_package_mode","30","46","function","00e47f2f956df932162ea1f97566aab500aac636d5a1b47b30675af5dd019c08","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/pair_control.py","PairController.__init__","45","60","function","352d810770c1b39a3f973642daab22218bb9fec3823c491ac4317d849533fdcc","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/pair_control.py","PairController._build_state","62","77","function","5d1b909c0aa754bd8caa0c6ad598731215627b85989797968725ac00de9d7b8c","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/pair_control.py","PairController._validate_state","79","93","function","bd6920097e0988d236dea19967d3a21e69feaa81e230eba7c810f906eddea4c4","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/pair_control.py","PairController.load","95","99","function","39f93eb980754281189cdefb725671cb861255e292238e634fe4c41a39b7d762","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/pair_control.py","PairController._publish","101","115","function","8846b8a44831c3bf4f8cce9d0b653b8531be9a41613ba1f5245326d06ddec8be","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/pair_control.py","PairController._switch_state","117","155","function","3ea31c12209344748609e2f45af097e139d066bf863027fce7aa628cd4078d81","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/pair_control.py","PairController.switch_status","157","191","function","8607402af1b32c7294d08cc82b22c8b40491bad891faf75e9dcff143887c5986","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/pair_control.py","PairController.bootstrap","193","219","function","f725616071f5c74b8db775f1148bc60a36b07359af7b797bee1bb6acb0b22b92","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/pair_control.py","PairController.switch","221","248","function","ea6ab0f85db34330be84061eabb5e8e5ea9db2be7014ed18df5f35b6ae70b740","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/pair_control.py","PairController.begin_switch","250","348","function","d67b7b848df98bab5d23af577938d548c81609a0bae76cc396d22949ee049fe8","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/pair_control.py","PairController.complete_switch","350","438","function","ebdea93c6bdce428bb1401bbfe0ddc8fd61e38fcece3bb871605104ac91e7cef","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/pair_control.py","PairController.mark_pair_verified","440","454","function","314b2f154afd7ba0f8ac56b38ceb4b354bbb643d4b75be7d54288e7924031dba","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/pair_control.py","PairController.require_resume_ready","456","462","function","0bab21711f28f132cd36627933e83e91c05c5770a47b5e5ab1bc50a6a470b5c5","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/pair_control.py","PairController.mark_active_after_resume","464","471","function","349cc55cd1c0609bbaa734480ee3f337e1f79f0975617f489fc2ef347f569ce7","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/pair_control.py","PairController.eligible_pairs","473","479","function","8e132e349f6a9abc99742af7b502b8b680d7de932ff36e413393b8ff95d95196","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/protection_modes.py","floor_step","10","14","function","91c99ab92d319f5094adc497c3c8204e9ae8e18b02282cf5bcd1b0785fe6997d","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/protection_modes.py","decimal_text","17","19","function","8bd7c8130fcd8d58d6daf300659c41f04d96e658ea1536c666636f557a2f51eb","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/protection_modes.py","OrderRequestFactory.__init__","34","36","function","9d9e6f9440496f6a776b665caf1f519a3cd08c04daf63644718fb3f1e364bfad","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/protection_modes.py","OrderRequestFactory._delta","39","40","function","e3dd44d94125c16c3136934b431ae8ec22a5dfba09585abb7255460111bf82d7","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/protection_modes.py","OrderRequestFactory.pending_qty","42","46","function","74e78720b10894a27f51b6a62ab75b82f0bfdf93635225a8eed9c39c01f9ae9f","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/protection_modes.py","OrderRequestFactory.entry","48","93","function","94cbd7c0cd1763e004bb4fc307f22c3b91d23ef4bdd8ea84ffd005c6ddc1c862","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/protection_modes.py","OrderRequestFactory.replacement","95","136","function","aea603cf94b29489b0d14d7d88d02368adb16fb038d99d397bd5ed7f16973bb8","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/protection_modes.py","fee_adjusted_break_even","139","151","function","c8d3014fd6c76d8aac529f4f46d6a9685542b52b27ec236a40eb971dbc133d32","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/reconciler.py","reconcile","5","17","function","b2f111944df82d9827c2ae5931dcbf9d6bacd0a3209ab4f8a39d5b2c129f57ca","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/risk_checks.py","FreshSignalGuard.__init__","30","52","function","b350f5cc4f4986c7681c229287dd0f729318a46f0479f6d7570a1ff480cdafc1","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/risk_checks.py","FreshSignalGuard._validate_state","54","79","function","d08e201d4291ff6c2f7b64200edc4653c18460b651cad31c75ed85af966a61f5","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/risk_checks.py","FreshSignalGuard._dt","82","86","function","d296d53a24b2646c1eb6ab9c028aa21bf724a9cb2b9652ce1abcae2b3172174b","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/risk_checks.py","FreshSignalGuard._day","89","90","function","ad978566f9fa51dc3057c8ae918e4fa45d5620f97c098f75894e4b45694271ea","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/risk_checks.py","FreshSignalGuard._save","92","94","function","ecdc5d15727cc2e06749ac5d56d73fce2ea4811f470b713fa2131e2bb3d395e8","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/risk_checks.py","FreshSignalGuard.set_global_pause","96","99","function","13db8ef436250d3405a6e0f73fca2fa75cb2c8fc0cf4a80b88df691e28c110f9","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/risk_checks.py","FreshSignalGuard.clear_global_pause","101","104","function","7691382a965c94d4f8c2f50f848a7600d3cb6d736d528d8e70a37feb50339c40","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/risk_checks.py","FreshSignalGuard.allow","106","162","function","67fe27e9c5502348947a933a3cccc5d63c22ecf91efedaf80c8dc496cdadb3d7","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/risk_checks.py","FreshSignalGuard.record","164","173","function","dccc8523332a3d4e91ab5d6009a9fecc7fd3728062d70fd3b7c243bb68f061a7","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/risk_checks.py","FreshSignalGuard.record_stopout","175","193","function","0626008476c6e143ae99cc4c4133a560e8f639dd8e17b6fbf8cee751634776b9","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/risk_checks.py","FreshSignalGuard._classify_protective_exit","195","232","function","f9255e5d7f53bb5a13bf15a34a11074b14b57427c77eb8f36b37fa4198b8eed3","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/risk_checks.py","FreshSignalGuard.on_exchange_event","234","247","function","0469662f2530b311ddb32bd31051d9b144d855153ff0094d743e13d5a3ed82eb","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/simulation_adapter.py","_SimTrader.__init__","17","18","function","ed6d5f4324a8aa0137564f91031956ed0c1b9d054f0cc8bae18da19aa6570718","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/simulation_adapter.py","_SimTrader.is_running","20","21","function","e9bdd4e2c175ece4e32d4e41ab4f2cbd431bd0ec2cbeeff30a4df67778963ffd","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/simulation_adapter.py","SimulationAdapter.__init__","25","35","function","7caa7120d64616356e61f17a7c057bc1143dc6dca2958bf99bc2bed95b625857","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/simulation_adapter.py","SimulationAdapter.start","37","41","function","7cc4c8df7cebd7af75f7c208ca9d57c2ae199bb6f47dfbc19331ffc200c62150","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/simulation_adapter.py","SimulationAdapter.tick","43","44","function","aa709bd7455eabd354c9c157968a2621f626da5ce41cde7c41a649e1009731a6","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/simulation_adapter.py","SimulationAdapter.maybe_auto_manage","46","47","function","9049d9115b1dae6b5ca8b95798be9ef0099c246a7e0a8536a5c28eb373d969c3","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/simulation_adapter.py","SimulationAdapter.set_enabled","49","51","function","07a9acd8df073a51b7d7ebb6933b985f0404d401085ef828049049b22ed8ee6d","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/simulation_adapter.py","SimulationAdapter._next_fault","53","62","function","02d4b708c3e1c99c40ed74855cbe257985186897864af91b5e8346bb87d0e0a9","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/simulation_adapter.py","SimulationAdapter._emit","64","67","function","caffd25b36787712f04522a647fe78b38c5ea978c309dc9e6c85f14be2622db7","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/simulation_adapter.py","SimulationAdapter._intent","69","76","function","5cee9263a90d9855065e4bc42989d30f476f70da36ebd7606e4100a95af3e007","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/simulation_adapter.py","SimulationAdapter.submit","78","138","function","88affd846b591b93968378b7d683cda5ca15b6dd68f2bffae4195cf59b54e1e7","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/simulation_adapter.py","SimulationAdapter.status","140","143","function","9f352a311c4b371469f4a1588f522be1a0b1b7f60b813345d273f948997b8f47","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/simulation_adapter.py","SimulationAdapter.positions","145","146","function","0a8ba72579b386f0ba59f122e74cac623dab60b31423de26d0ec683dea3a5097","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/simulation_adapter.py","SimulationAdapter.balance","148","150","function","e0b3f8c25a558106ad8883af535b14a868c14cecabc86ec9105bef055338744e","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/simulation_adapter.py","SimulationAdapter.profit","152","154","function","6fd4dad064e7c9b60d94f8793cd541ad4b8ab6cd7d6befbfec58083a36e59d98","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/simulation_adapter.py","SimulationAdapter.restart_user_stream","156","157","function","965691024e8ac1af75929373b0ad0b2cc3b12e4907dcfa6805d709094f7bd37f","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/simulation_adapter.py","SimulationAdapter.validate_pair","159","161","function","abcb1319f50f693c461bb5c88772ecc0aa714e9a22eca8fbe9bd39fee0c8529e","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/simulation_adapter.py","SimulationAdapter.validate_pair_funding","163","172","function","93d0ad0ac1657413c2c42809358921175cb30136c51b2ab5ca2ad2e7f8b0bdca","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/simulation_adapter.py","SimulationAdapter.set_size","174","179","function","c92e5ea84ce82f7a4cf9cf67358e5ff44d0660756ab0247dd143e8cebcb6391d","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/simulation_adapter.py","SimulationAdapter.set_max","181","185","function","4417c2a108ad815a5dd79995699cce25f97dbe6f0e9390b0e214dbe5960ad955","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/simulation_adapter.py","SimulationAdapter.emergency_exit","187","203","function","8e1e60a6acad293d33de64f380eec496a7906517b27f78d3b5cd033513428672","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/simulation_adapter.py","SimulationAdapter.convert","205","219","function","738c52df0db1aba5fde7fcb78d3d12eab87f2f256267d5ddeee455af679906f5","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/simulation_adapter.py","SimulationAdapter.mirror_positions","221","225","function","7eb345b683e86e703a2b78a2aefec1f4e5d5f8a84b1aef2bc71059ac24f67059","PRESERVE_AND_REGRESSION_TEST"
"services/execution_sidecar/simulation_adapter.py","SimulationAdapter.verified_reconcile","227","234","function","f5118985cf9b4c2d186a5085a46982f79459435676561244a3d1705616cb1758","PRESERVE_AND_REGRESSION_TEST"
